date,linked_account_id,linked_account_name,service,service_code,region,unblended_cost,is_estimated
2026-04-02,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,135.32,false
2026-04-02,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,610.52,false
2026-04-02,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,212.79,false
2026-04-02,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,214.82,false
2026-04-02,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,43.61,false
2026-04-03,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,572.89,false
2026-04-03,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.9,false
2026-04-03,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,360.03,false
2026-04-03,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,597.01,false
2026-04-03,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.49,false
2026-04-03,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,88.1,false
2026-04-03,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,307.95,false
2026-04-03,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,503.45,false
2026-04-03,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,17.96,false
2026-04-03,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,250.89,false
2026-04-03,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,434.0,false
2026-04-03,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,538.33,false
2026-04-03,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,31.95,false
2026-04-03,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,273.79,false
2026-04-03,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.89,false
2026-04-03,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,136.56,false
2026-04-03,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,127.11,false
2026-04-03,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.35,false
2026-04-03,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,88.74,false
2026-04-03,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,160.31,false
2026-04-03,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,163.76,false
2026-04-03,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,64.05,false
2026-04-03,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,82.35,false
2026-04-03,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,364.21,false
2026-04-03,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,115.0,false
2026-04-03,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,137.06,false
2026-04-03,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,604.36,false
2026-04-03,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,217.43,false
2026-04-03,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,215.67,false
2026-04-03,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,43.52,false
2026-04-04,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,429.89,false
2026-04-04,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,25.65,false
2026-04-04,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,285.33,false
2026-04-04,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,467.45,false
2026-04-04,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,18.65,false
2026-04-04,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,68.49,false
2026-04-04,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,244.45,false
2026-04-04,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,421.55,false
2026-04-04,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,14.18,false
2026-04-04,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,199.43,false
2026-04-04,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,318.31,false
2026-04-04,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,450.91,false
2026-04-04,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,24.83,false
2026-04-04,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,214.81,false
2026-04-04,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.05,false
2026-04-04,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,107.05,false
2026-04-04,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,49.04,false
2026-04-04,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,11.07,false
2026-04-04,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,76.86,false
2026-04-04,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,123.15,false
2026-04-04,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,69.73,false
2026-04-04,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,50.66,false
2026-04-04,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,65.76,false
2026-04-04,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,303.37,false
2026-04-04,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,89.71,false
2026-04-04,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,107.51,false
2026-04-04,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,470.5,false
2026-04-04,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,83.99,false
2026-04-04,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,173.76,false
2026-04-04,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,34.34,false
2026-04-05,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,416.08,false
2026-04-05,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,25.24,false
2026-04-05,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,274.5,false
2026-04-05,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,450.79,false
2026-04-05,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,17.36,false
2026-04-05,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,67.76,false
2026-04-05,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,235.75,false
2026-04-05,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,380.96,false
2026-04-05,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,13.54,false
2026-04-05,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,182.68,false
2026-04-05,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,314.41,false
2026-04-05,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,442.34,false
2026-04-05,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,24.05,false
2026-04-05,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,210.23,false
2026-04-05,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,2.95,false
2026-04-05,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,102.59,false
2026-04-05,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,47.58,false
2026-04-05,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,11.38,false
2026-04-05,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,74.17,false
2026-04-05,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,123.99,false
2026-04-05,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,68.22,false
2026-04-05,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,48.5,false
2026-04-05,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,63.95,false
2026-04-05,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,307.31,false
2026-04-05,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,85.77,false
2026-04-05,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,104.37,false
2026-04-05,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,470.29,false
2026-04-05,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,81.19,false
2026-04-05,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,168.23,false
2026-04-05,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,32.9,false
2026-04-06,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,489.92,false
2026-04-06,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,28.38,false
2026-04-06,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,305.31,false
2026-04-06,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,512.46,false
2026-04-06,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,19.9,false
2026-04-06,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,76.46,false
2026-04-06,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,268.63,false
2026-04-06,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,441.98,false
2026-04-06,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,15.33,false
2026-04-06,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,210.31,false
2026-04-06,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,362.54,false
2026-04-06,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,473.85,false
2026-04-06,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,27.58,false
2026-04-06,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,232.17,false
2026-04-06,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,3.36,false
2026-04-06,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,113.15,false
2026-04-06,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,109.1,false
2026-04-06,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,12.53,false
2026-04-06,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,79.95,false
2026-04-06,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,138.01,false
2026-04-06,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,142.8,false
2026-04-06,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,56.69,false
2026-04-06,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,71.25,false
2026-04-06,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,336.42,false
2026-04-06,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,98.43,false
2026-04-06,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,116.0,false
2026-04-06,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,536.05,false
2026-04-06,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,187.48,false
2026-04-06,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,180.47,false
2026-04-06,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,37.33,false
2026-04-07,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,592.67,false
2026-04-07,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,34.37,false
2026-04-07,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,377.56,false
2026-04-07,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,621.63,false
2026-04-07,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,24.27,false
2026-04-07,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,92.14,false
2026-04-07,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,322.43,false
2026-04-07,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,554.45,false
2026-04-07,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.09,false
2026-04-07,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,263.87,false
2026-04-07,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,426.47,false
2026-04-07,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,543.59,false
2026-04-07,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.06,false
2026-04-07,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,278.48,false
2026-04-07,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.03,false
2026-04-07,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,140.93,false
2026-04-07,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,130.52,false
2026-04-07,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,14.89,false
2026-04-07,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,88.69,false
2026-04-07,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,160.73,false
2026-04-07,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,169.53,false
2026-04-07,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,65.98,false
2026-04-07,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,88.68,false
2026-04-07,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,388.93,false
2026-04-07,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,118.96,false
2026-04-07,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,141.96,false
2026-04-07,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,638.22,false
2026-04-07,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,222.76,false
2026-04-07,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,222.48,false
2026-04-07,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,45.32,false
2026-04-08,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,600.22,false
2026-04-08,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,33.75,false
2026-04-08,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,380.9,false
2026-04-08,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,614.42,false
2026-04-08,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.8,false
2026-04-08,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,91.29,false
2026-04-08,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,321.87,false
2026-04-08,200000000010,prod-core,Amazon Simple Storage Service,AmazonS3,us-east-1,518.71,false
2026-04-08,200000000010,prod-core,Amazon Virtual Private Cloud,AmazonVPC,us-east-1,18.25,false
2026-04-08,200000000011,prod-payments,AWS Data Transfer,AWSDataTransfer,us-east-1,253.55,false
2026-04-08,200000000011,prod-payments,Amazon DynamoDB,AmazonDynamoDB,us-east-1,449.8,false
2026-04-08,200000000011,prod-payments,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,540.6,false
2026-04-08,200000000011,prod-payments,Amazon Kinesis,AmazonKinesis,us-east-1,33.12,false
2026-04-08,200000000011,prod-payments,Amazon Relational Database Service,AmazonRDS,us-east-1,284.52,false
2026-04-08,200000000011,prod-payments,AWS Key Management Service,awskms,us-east-1,4.0,false
2026-04-08,200000000012,staging,AmazonCloudWatch,AmazonCloudWatch,us-east-1,138.04,false
2026-04-08,200000000012,staging,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,129.43,false
2026-04-08,200000000012,staging,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,15.14,false
2026-04-08,200000000012,staging,Amazon Relational Database Service,AmazonRDS,us-east-1,91.46,false
2026-04-08,200000000013,dev,AWS Lambda,AWSLambda,us-east-1,158.93,false
2026-04-08,200000000013,dev,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,167.82,false
2026-04-08,200000000013,dev,Amazon Relational Database Service,AmazonRDS,us-east-1,66.63,false
2026-04-08,200000000014,data-analytics,Amazon Athena,AmazonAthena,us-east-1,90.96,false
2026-04-08,200000000014,data-analytics,Amazon DynamoDB,AmazonDynamoDB,us-east-1,377.05,false
2026-04-08,200000000014,data-analytics,Amazon OpenSearch Service,AmazonES,us-west-2,117.39,false
2026-04-08,200000000014,data-analytics,Amazon Managed Streaming for Apache Kafka,AmazonMSK,us-east-1,140.85,false
2026-04-08,200000000014,data-analytics,Amazon Simple Storage Service,AmazonS3,us-east-1,631.6,false
2026-04-08,200000000015,ml-research,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,595.55,false
2026-04-08,200000000015,ml-research,Amazon Simple Storage Service,AmazonS3,us-east-1,217.99,false
2026-04-08,200000000015,ml-research,Amazon SageMaker,AmazonSageMaker,us-east-1,45.24,false
2026-04-09,200000000010,prod-core,AWS Data Transfer,AWSDataTransfer,us-east-1,547.97,false
2026-04-09,200000000010,prod-core,Amazon Elastic Load Balancing,AWSELB,us-east-1,32.46,false
2026-04-09,200000000010,prod-core,AmazonCloudWatch,AmazonCloudWatch,us-east-1,369.82,false
2026-04-09,200000000010,prod-core,Amazon Elastic Compute Cloud - Compute,AmazonEC2,us-east-1,591.67,false
2026-04-09,200000000010,prod-core,Amazon Elastic Kubernetes Service,AmazonEKS,us-east-1,23.29,false
2026-04-09,200000000010,prod-core,Amazon ElastiCache,AmazonElastiCache,us-east-1,88.71,false
2026-04-09,200000000010,prod-core,Amazon Relational Database Service,AmazonRDS,us-east-1,306.55,false
